,AssignmentId,WorkTimeInSeconds,WorkerId,annotatorAge,annotatorGender,annotatorRace,distracted,draining,frequency,importance,logTimeSinceEvent,mainEvent,memType,mostSurprising,openness,recAgnPairId,recImgPairId,similarity,similarityReason,story,stressful,summary,timeSinceEvent
4917,304SM51WA4QG34IRAVFYVE1S2KQBSL,2627,C8DQVGLL,30.0,woman,asian,1.0,1.0,,2.0,3.0445224377234235,Walking through the nature park,imagined,Seeing a deer and doe,0.875,,3QUO65DNQVAG1BZ435FKGZJFT9EOUN,4.0,I love nature walks and crisp saturday mornings,My husband and I went on a nature walk three weeks ago. It was a lovely Saturday. It was raining the day before so all of the trees and plants were covered in a nice covering of dew. The leaves were glistening with water and the air was fresh. My husband talked about how much he was looking forward to the day. He had a difficult week but this was curing him. We walked to the main gazebo where we were going to have some berries. Along the way there we saw a few animals. The part was known to have a lot of various animas living there. The biggest animal we saw was a deer. It was with her little doe. The two were munching on some foliage in the distance. We then saw dragonflies near the gazebo. I remember catching them during the summer with my siblings when I was growing up. They bring back fond memories.,1.0,"My spouse and I went on a nature walk, where we saw a deer, ravens, and dragonflies.  We ate service berries and enjoyed the fresh air and blooming trees.",21.0
4250,3NPI0JQDAPRJMYWGI02P0323SOLTPK,4435,S2JEPPQ7,30.0,man,white,1.0,5.0,5.0,5.0,67.97894050115326,about failing to win a competition,recalled,when i realized i was being lied to,0.0,,3NPI0JQDAPRJMYWGI02P0323SOLTPK,,,"there are many things i do that make me feel happy, fulfill, and satisfied. I like to sing, take photograph, make pantomimes, participate in church and dramas, help others, etc. Everything I do has be great. I like using my imagination and being creative in everything i do. When my work represents my person is very well done. I am the type of of boy that every detail has to be covered, nothing more and nothing less. I usually go beyond what people expect of me. These are the things that make me feel this way.  However, when something does not go as I want, or simply does not work out well I get frustrated, anxious, and drained. There are many things I mastered as a person but when I have my comfortable zone I get frustrated and lose myself. When you do things you bad never done before it requires more effort and more of me. In the other words, is going beyond what the person expects from you. Also, is thinking deeper than usual so everything can go as I plan. Therefore, is good to get out of your comfortable zone and try new things but I understand that not everyone has the capacity for a change as drastic as this one sometimes. it has helped me to make better decisions and work more with my emotions. For situation can change, make an action plan.",5.0,"Finally ,both help me a lot in my life. Thanks to what i have learned through them I can stop what I'm doing and think better my steps. Also, it has helped me to make better decisions and work more with my emotions.",3.333333333333333e+29
1263,340UGXU9DZNBRV814H1YBRDOMQ6VU2,1737,FC7X5CSO,55.0,man,white,1.0,4.0,,1.0,4.499809670330264,a determined gifted musician,imagined,Jake had the accident and had his arm amputated,0.5,,37M28K1J0RZILRU9HN6O82QZXR5AJB,3.0,"I haven't had this kind of a tragedy, but I relate to the story for the determination to achieve your dreams regardless of obstacles.","I have known Jake for over 30 years. He has always had a musical ear. Since childhood, he has been fascinated with music and musical instruments. He started wanted to play Spanish guitar because his family was from Spain. Flamenco guitars in Spain are trendy and is typical to find spontaneous musicians playing on the streets. He was so good that he started to play in a number of local clubs and started to earn significant money with it. His family was so proud of him because he was somehow promoting his heritage by playing the Spanish guitar. But all of a sudden one day about 20 years ago Jake went to a piano concert, and he just fell in love with the instrument. He started to study and practiced almost every day. His family was initially disappointed that he switched the instrument, but he also proved to be a very gifted pianist. Then, ten years ago, he was involved in a terrible car accident, which resulted in his left arm being amputated.  He was devastated for a month. Then, he decided he was not going to let that tragedy stop his dreams, and for years after that, he practiced piano with one hand only. He became so adept at it that he was invited to play in the London Philharmonic. That was the proudest day of his life and everyone around him.",2.0,"A person close to me persevered and overcame the struggles of his illness to perform in musical concerts.  Despite all the odds against him performing, he made it through the struggle.",90.0
2571,3EJJQNKU9SRET2L0VYPPRFZUTVURHT,656,L8MW2WM9,25.0,woman,black,1.0,4.0,3.0,5.0,4.499809670330264,Moving back home after ten years.,recalled,we had to stop at the hospital.,0.5,,3EJJQNKU9SRET2L0VYPPRFZUTVURHT,,,"A few months ago, I moved back home. To the place where I knew the most about, the place where I was raised. It was a grueling two day drive, with multiple stops along the way. I saw things that I had not seen in years. It was wonderful to be able to show these things to my children. Luckily we had a nice selection of movies to watch for them. We ended having to get a hotel room to rest up after the first day of driving. That night, I got some of the best sleep I have had in a very long time. It felt good to get away from the place I was at before. That hot shower in the morning was one of the greatest feelings. We took off again on the road, after making sure we had everything. We continued onward to our destination. But had to stop after a few hours to take one of the kids to the Emergency Room. A few short hours later, with her prescription filled, we got back out on the road. Another six to seven hours of driving and we finally reached Oklahoma. I felt a major sense of accomplishment finally getting to where I was going.",5.0,We moved across country with five kids in the car. We had to stop at the hospital and it delayed the trip for a few hours. We ended up taking two days to reach our destination.,90.0
1349,3L0KT67Y8F2CGCB2KNTI3PZTVBRSY8,4789,B2U9VEFQ,25.0,man,white,1.0,2.0,,4.0,4.499809670330264,a trip on a train,imagined,they had to travel 13 hours,1.0,,37XITHEISXVNCUAK96BOGO2E698RC5,4.0,"My brother and sister in law live 1000 miles away, so it reminded me of seeing them this year on my birthday","My daughter has a lot of interesting ideas, and about 3 months ago she surprised me with a new one. She wanted to go visit her aunt and uncle who we havent seen in a while but we only had a weekend to do it. She bought us 2 train tickets departing at 11:45 PM on friday and we started our 13 hour trek. We got on the train and slept a bit, and woke up around 6. We played some games on the train and grabbed breakfast in the dining car. When we got to the platform my sister was waiting for us and ran up to Elise and gave her a hug. It was nice seeing them and going to their home but there was so much to do and we only had 24 hours. We went to a museum in town and ended up seeing a performance at the local theater where my nephew works. We all grabbed drinks afterward and went back to the house for a fire. It was a whirlwind of a day, but I am glad we did it. Time flew by too quickly and before we knew it we had to rush back to the train station for work. In all the trip was 52 hours with half of it being spent on a train, but I think we would do it again. It was nice spending quality time with Elise and seeing my sister and her husband. Its too bad they moved out of state and we cant see them more. I am so happy i raised such an adventurous girl and hope that leads her to much happiness in her life.",1.0,My daughter and I went on a bus/train trip to visit my sister and her husband in another state.  The trip lasted 52 hours.  I described half of the trip and the adventures that she and I experienced during it.,90.0
5815,3AQF3RZ55941TNWA8KYRDZWMVNB6FO,4711,BZT2JTBO,30.0,woman,white,1.0,2.0,,3.0,3.4011973816621555,traveling to Western Europe with a friend.,imagined,We camped in the wilderness for a few nights.,0.875,,3VD82FOHKRAKFHI4HEUKMTX9WMMCOG,3.0,"It is somewhat similar because even though I have never been to Western Europe, I would love to travel.","My friend and I took off of work at the same time to take a trip to Western Europe. Neither one of us had a lot of money saved up, but we were determined to go on the trip together. We decided that we were going to stay in hostels with others to save some money. We also went to cheap museums to learn about the local culture of the areas we visited. I knew that I wanted to do more than just go to museums, so we looked up other free things to do. We decided to go to a local beach one day since it was the summer to swim in the water and sunbathe. We also found a couple free parks to hike where we saw some beautiful scenery and animals. The most important thing for me was tasting the local cuisine, so we ate out almost every meal. We found the best rated restaurants and eateries within our budget and went to a different place each time. We even spent a couple nights camping in the wilderness to save even more money during our trip. One of the last things we did was went to local shops to find local souvenirs to purchase. We didn't want to risk losing them throughout our travels or have it stolen, so we waited until the evening before we left. I bought a couple shirts, jewelry, and a keychain. My friend bought similar things as well, plus some extra things for her younger siblings back home. We both had a fun trip and didn't spent more than we had planned on. We both would like to take another similar trip together at some point in the future.",2.0,A friend and I went on a trip to Western Europe. On the trip we had a light budget so we mostly went to museums and ate out.,30.0
2165,3JZQSN0I3RW3QGLGKX7DPQ9BPPLFGI,2768,EMQB7D8N,25.0,woman,white,1.0,1.0,,4.0,4.0943445622220995,change in my character.,imagined,I felt a change after attending the music festival.,0.5,,3CFJTT4SXUC47EC5S294MA99J2VI7X,2.0,It is not similar because I am a tlerant person basically.,"Actually I am quick tensed person. I am arrogant too. Due to this I don't have many friends. I took many steps to change this attitude but I can't. My friends suggested to listen to mild music so that my mood can change. I even tried that too. Once one of my friend suggested to go to a debaucherous music festival. Though I was not interested I went there. The festival ran on a ""do what thou will"" unregulated ethos. At first I did not like to hear it. Even I thought of going home in the middle. But when the time passed by I liked the theme. At one time I experienced a change in myself. After coming home that thoughts made me a tolerant person. It made me tolerant so that I was clear in making choices and well behave with others.",1.0,"I went to a debaucherous music festival that ran on a ""do what thou will"" unregulated ethos. It expanded my mind and made me a more tolerant person towards the personal choices and behaviors of others.",60.0
6709,3BF51CHDTWWQT8111L6A7JY8YVA0HF,1457,29V5BQDU,25.0,man,white,1.0,1.0,,2.0,1.9459101490553128,My daughter starting school in a bad neighborhood.,imagined,That my daughter was fearless.,0.875,,3ZV9H2YQQET47QVNF7ATAK61TBE3WR,2.0,"I live in the hood, but I don't have a kid in kindergaten.","My oldest daughter starting Kindergarten was one of the most teeth chattering mornings of my life. Her mother and I had the talks with her. We know that she's a smart kid, and generally stays out of trouble. But this is a rough school district, and it can't be said for sure that every single person is safe. I took the day off from work so that I could drop my daughter off myself. I know that I can't do this every day and she'll eventually need to take the bus, but I wanted her to have some sense of familiarity. My daughter was fearless. As much as we warned her to stay clear of trouble, she didn't fully grasp the concept of how dangerous this school is. Truth be told, I didn't want to lay it all out on the table for her. Perhaps I lulled her into a false sense of security? But more likely this is a childlike, innocent fearlessness. She grew up in this rough neighborhood, but of course we always kept a very close eye on her, and she hasn't had to face many of the harsh realities of ""the hood"".One day I'll get her out of this neighborhood. She'll be able to ride the bus to and from school every day without being exposed to the ugliness around her. The homeless, the addicts, the criminals. My daughter deserves better, but I can't give it to her just yet. As she steps out of the car and skips into her class, all I can hope is that this school does not break her.",1.0,"My oldest daughters first day of kindergarten. While we were all apprehensive, she was the most confident.",7.0
4242,3C8HJ7UOP8G9N782WCZF5N9PZMUMZ0,1919,KJ7E1ZBZ,25.0,man,white,1.0,1.0,,,4.499809670330264,my grandmother's funeral.,imagined,I found out how much my grandma loved to travel.,0.25,,3NPFYT4IZDQKQ2C1KRDZVX9HVSHXGN,4.0,I had a similar experience when my great grandmother died. I learned more about her.,"My grandmother died earlier in the year. I had a hard time accepting it but I new it would happen soon. When it came time for the funeral I was mentally prepared, although still shaken up. When I got to the service I saw quite a few people I didn't know. My grandmother was a well loved person and many people came out. The service was beautiful and people had some great things to say. She had an amazing headstone engraved and her favorite flowers planted around her grave. I met some people from my family that I never knew existed! I talked with them and they told me some things about my grandmother that I had no clue about. She was so much more adventurous and daring than I had thought. I was told stories of when she was younger and how much she loved to travel. I hope to follow in her footsteps and be a great person as well. All in all the funeral helped me a lot and gave me some closure. I also have more people to talk to if I am in need. Thank you grandma for everything and I know you are watching over me. I love you tons.",1.0,My grandmother died earlier in the year. I attend the funeral and it was a memorable and I got to meet some new people.,90.0
641,33LKR6A5KF6G56DEXYRZZ7K50WG1TC,1358,K933TFYD,45.0,man,white,1.0,2.0,4.0,5.0,4.499809670330264,the loss of my mother.,recalled,I discovered I was an Irish citizen by birth.,0.125,,33LKR6A5KF6G56DEXYRZZ7K50WG1TC,,,"Early this year, I found out that my mother had completed suicide, and it seriously shook my world. We had never been very close to begin with.  We also hadn't talked since mid-2011, either.  My mother had always told me that my father was from Ireland, but he had died by suicide when I was very young, and I never knew him. As a response to the grief I felt over my mom, I did a DNA test, and started to discover my Irish heritage and making contact with 400+ relatives in and around Ireland and the EU. Due to the fact that he was from there, I had automatic citizenship, but needed an Irish passport to ""prove"" it and obtain full dual citizenship. I spent a few months gathering all of my documentation. This included my dad's birth records from 1933 in Ireland, his military records from his service in the Korean war after moving to America years later.  I have never felt more connected to someone I never knew. I have never felt more complete and confident of who I am and where I am going.  Planning to visit and ideally move to Ireland has been the greatest gift, and one that I never expected as a result of such a massive loss of my mother to suicide. I literally cried for a week after I found out, and was convinced that I would never feel happy or whole again. Luckily, the universe had different plans for me than I had for myself.  The universe understands we are placed here to be happy and healthy and to thrive.  And I am finally catching up with the Universe, and boy, does it feel good.",1.0,"Sometimes, some of the most meaningful and beautiful things result from some of the darkest moments in our lives. Losing my mother to suicide, and the subsequent journey to discover my heritage has turned into the biggest gift of my life.",90.0
5947,3W2LOLRXLC15VSM81JSM47FM3J2KRQ,3383,JT93TOY7,25.0,woman,black,1.0,1.0,4.0,5.0,4.499809670330264,About my childhood best friends wedding and happiness.,recalled,Their vows and to hear them pour their love out for each other.,1.0,,3W2LOLRXLC15VSM81JSM47FM3J2KRQ,,,"A recent and wonderful event that was recent involved my best friend. We have been friends since we was 7 years old and we are now both 25. Recently Tiara just got married and it was the most happiest day ever. To be apart of such a memorable moment just writing about it makes me so happy. The joy comes from knowing where her and her husband use to be and how far they have came. The love they have grown for each other and to be apart of this wedding and to be apart of a memorable day is amazing. They just go married May 12, 2019 the most gracious and amazing part was to hear their vows. The vows was so heart filled because to be close to them and to see the man her husband has molded into and grown into to be for his family. It just gives you so much happiness. The reception was also amazing her mother passed when we were kids so to see the happiness and memorials for her felt like she was there. We had such a great time we danced all night. The food was amazing and the decorations was just so beautiful her day was fit for a queen. The even better memory is they are expecting their 2nd child which is a soon. So to know they are doing it right this time and grown over the years is everything she deserves. The love in their eyes will always be amazing and a memory for my best friend because she is truly happy.",1.0,My best friend got married to the man of her dreams. They have been together since high school but to see the relationship growth made their big day more amazing. They are expecting another child and can really be a family the right way.,90.0
4863,3D8YOU6S9F6QC5T039TQZZXO9G06UB,1326,NNDUB232,30.0,man,white,1.0,2.0,,1.0,3.737669618283368,a ceremony,imagined,a party with pizza,0.875,,3QJOXOW4XKDBCCH60PL2KD87CL5MEP,1.0,don't have kids,"Six weeks ago, I attended my son's middle school graduation ceremony. I was very proud of my son. I has grown up a lot since he was a baby. There was a slideshow of all the kids from the past eight years of school life. I saw the little squirt sliding down the slide in kindergarten. I saw him get his first A in the first grade on a big math test. I saw him get into a fight in second grade over a girl. In third grade, I saw him make a fun science experiment. It was a volcano. This was very impressive and I was proud. After the slideshow, there was a pizza party. Everybody was excited and I had a lot of slices. Everybody was full from the pizza. There was some soda and I drank some. I went home after the ceremony feeling proud.",2.0,I recently attended my son's middle school graduation ceremony. I reflected on how much he had grown the last 14 years. There was a wonderful slide show at the end where we could see pictures of all the kids from the past 8 years of schooling.,42.0
6026,33LKR6A5KF6G56DEXYRZZ7K5Q971TJ,5042,09LYTC5U,30.0,man,white,1.0,1.0,,2.0,4.787491742782046,ex and bloodied friend got blood all over house,imagined,Steve lost his key and pounded on the door endlessly,1.0,,3WJ1OXY92B2T1AYQQJ9XJCHLGDM8AT,2.0,"I do not closely identify with this story, and likely would not have friends who are the type to punch others in the face and break their nose.","The last time I saw Steve, my abusive ex, was about four months ago. He and his friend were out drinking and came back late one night. Though we had already broken up at the time, Steve was still living at my house while he looked for a new place. It certainly made for an uncomfortable living situation. So apparently Steve lost his key and ended up pounding on the door and smashing the doorbell over and over. It startled me awake to say the least. When I opened the door I was shocked to find a bloody mess. Steve's friend was holding his hands over his face, as blood poured out onto the ground. They were hysterical and didn't even answer me at first about what the heck had happened. Evidently they had gotten into a fight in the parking lot over something trivial and my ex punched him in the face. What a good friend! It was clearly a broken nose that needed to be re-set, which was a bit above my pay grade as a trainee nurse. The house was absolutely covered in blood though, especially the bathroom where Steve's friend immediately went after coming inside. Knowing that I had to get up early for work, I had no choice but to clean all the dried blood up before I laid down to finish my now disjointed sleep. I felt terrible that next day at work, and don't think I am out of line to blame it squarely on my ex and his poor actions. Boy am I glad to finally have his aggressive tendencies out of my life!",1.0,My abusive ex came home late one night with his best friend. He had punched him in the nose and broken it. There was blood all over the bathroom. I had to clean it up because I needed to shower for work. I was terrified.,120.0
908,351SEKWQS136K6364UAIEVQMVH7DMP,4797,D71NHS9R,18.0,woman,white,1.0,4.0,5.0,5.0,4.0943445622220995,my best friend being completely absent.,recalled,"I had nothing to do with the cause, as far as I can tell.",1.0,,351SEKWQS136K6364UAIEVQMVH7DMP,,,"Well, I think that I just lost my best friend. They haven't spoken to me in some time and I don't quite understand why. I'm so confused because less than a month ago, we were fine, we weren't fighting or saying anything stupid. We were just existing and being best friends. I had a weird feeling just before they stopped talking to me, like something was off. I figured it was nothing and chose to ignore it. But now I'm convinced that it wasn't quite like that. They told me that they had been avoiding people and trying to just live, that they had been tired and busy all of the time. This makes sense, but I don't know when you stop being busy, or when you're too busy for someone you care about. I always figure it takes just a minute, even less, to answer someone's texts or to say, ""Hey, I'm sorry, I'm a little busy, I'll let you know what's going on later."" It's bothering me so much. I'm stressing about it almost constantly. I can't get it off my mind. I'm really hurt, because I don't know how it goes from being best friends and always talking, to this. I don't know where that comes from and I also know I didn't do anything wrong, so what happened? I didn't say anything that I think would be offensive or taken the wrong way. Where does that friendship go? Where do you draw the line between always wanting someone around, to completely ignoring them and deleting them from your life?",2.0,"I had a really good friend of mine, a best friend, randomly stop talking to me and it really affected me. I don't know what happened or what went wrong.",60.0
3941,3MAOD8E57RWQ0UTN7VQULHIEGOONXU,1933,R5459BH0,25.0,man,black,1.0,1.0,2.0,5.0,4.787491742782046,a bad experience with drugs,recalled,that the drug reliever of stress caused more than i have ever felt,1.0,,3MAOD8E57RWQ0UTN7VQULHIEGOONXU,,,it was about 3-4 months ago and when i was addicted to smoking weed. i was staying at a motel out of town that was close to my work at the time. i brought with me and couple bags of weed but knew it wasn't going to last long. with the bedbugs biting me every night while i stayed there i was feeling really anxious about my future and smoked all my stuff quickly. after i smoked it all i was still anxious the next few days and had no clue where to buy more from so i went door to door at the motel asking around. one person said they would sell me some and to wait in my room. After a couple hours of sitting on the floor to avoid the bedbugs i heard the door knock. I sprinted to the door like a marathon and low and behold the person was there with a baggie of something. i had no clue if it was legit or if it had something in it that was bad but i was anxious so i took it and payed for it. i paid the man the money and went to the table to open the baggie. it wasn't the usually stuff i was working with but it looked pretty normal to me. i packed my bowl and went to town on it. it relieved all my anxiety that very moment and i felt very relieved. Only problem was it was lasting only 5-10 minutes when my usual stuff would last hours. So i kept packing and packing my bowl with this weird substance of weed or as i look back now probably the legal K2 Stuff thats horrible for you and all night just kept packing it. halfway through the bag I noticed i started feeling very weird.. I took off my clothes and took a cold shower but that was no help. I started laying on the floor gasping for air trying to breath but couldn't grab enough oxygen. My girl took me to the hospital that day and it was just an 'anxiety attack' but i bought the stuff to help with the anxiety. how could it have made it worse. since then i have been dealing with severe anxiety.,4.0,I smoked weed to try to deal with anxiety but got sold some bad stuff. ended up in the hospital and have been dealing with panic attacks since then.,120.0
1621,3P59JYT76M6NURVAG2RD4QUAGKA2TY,2960,QI5GBWBL,25.0,man,white,1.0,1.0,,2.0,6.1092475827643655,when I graduated from college.,imagined,My mother cried when I got accepted to college.,1.0,,39K0FND3AI18MZ0UKKJGOUIGYQLAM7,2.0,I know of a friend that went through something similar so I tried to pretend I was him.,"About 15 months ago I graduated from college. This was a very big deal for me and my family as I am the first in our family to ever do this. We came here from El Salvador about 10 years ago. We did not know the language, we had no friends, no money, just hope, determination, and the will to survive. My parents worked themselves to the bone to give me and my sister a better life. A life with opportunity, a life of choice and of freedom. In return, we worked hard for ourselves. We learned english, we made friends, we made good grades, and we stayed out of trouble. We owed that to them. When I received my first acceptance letter to college, my mother cried. I could see how proud she was. How this letter represented that all her sacrifice, all her hard work, that it was all paying off. When I went off to college, my father cried. I could tell that this was one of the proudest days of his life.  The day I graduated, they both cried together. I was so happy for both of them. This was the greatest gift I could ever give them. I owed everything to my family, and on that day, I honored them.",1.0,I graduated from college after coming from a poor county. I was determined to make a difference in the world. My family was there to support me.,450.0
1011,35GCEFQ6I6A81L0SQUU09O0JADG3ZF,608,CK8PZ0ZL,30.0,man,white,1.0,1.0,5.0,5.0,5.010635294096256,me welcoming my daughter into the world.,recalled,How I turned into the biggest baby.,0.75,,35GCEFQ6I6A81L0SQUU09O0JADG3ZF,,,"It's a great day, March 12, 2019. I welcome my daughter into the world. My wife and I have decided on the name Merrit Layne. My wife and I do not like typically names so this one fit. She was born 6 pounds 1 ounce. She was very long as a baby, 19 inches. I cried when i had my son and I wondering if I would cry for her. When she came, I could not hold back the emotions and cried like a baby haha, no pun intended. I held her for the first time, and it felt so great. Now I'm the biggest doting dad. I can not go anywhere or do anything with out talking about her. I'm so proud of her and I think she will do big things. I will always be there for her and have her back. She melts my heart when she looks and smiles at me. I have a nick name for her, it's Big Girl, hahaha.",1.0,I welcomed my daughter into the world. Know she's my whole life. I'm the biggest doting dad in the world.,150.0
4909,3OJSZ2ATDTISVQHQLIQAX1551OC572,4990,G80RUY3A,40.0,man,white,1.0,1.0,,4.0,4.499809670330264,Braving out a hurricane in my home,imagined,The windows blowing out and the house flooding.,1.0,,3QUO65DNQVAG1BZ435FKGZJF0TRUOH,4.0,I have actually experienced hurricanes before and even stayed home when I was told to evacuate.,"We had experienced a hurricane about 3 months back. Some friends of mine from church stopped by to tell us it was on the way and we should make plans to evacuate. They prayed for us and left. Most of the people in town had evacuated or stayed in a shelter. Not my family and I though. We have been through multiple hurricanes before and none of them had caused significant enough damage to justify leaving the house this time. We unanimously agreed that we would stay in the house and brave this out. Sure enough this turned out to be a category 5. Several hours into the storm, the windows blew out. And with that came flooding indoors. I was starting to wish that I had left, so my family and I are grabbed our most important belongings and put them into a suitcase. The next step was to get up to the car. This was difficult because the driveway was almost completely flooded. Fortunately we made it. My wife steered the car and I was able to push it from the front into the road. When we got to the highway it was raining so hard and obscured my vision. As I was turning a car came out of nowhere and hit the car. The next thing you know I woke up in a hospital. It turned out that I had 2 broken legs but everyone else was OK. Then the nurse came in and told me I had a visitor. It turned out to be my friends from the church. Hey cracked a joke saying that I should have listened to them in the first place but were glad I was OK. They congratulated me on getting my family to safety at least. Next time I'm going to take such warnings seriously. I don't wanna ever experience something like that again.",2.0,The visitors who had come to my place prayed for use and it all went  well. They then all visited to congratulate me in the hospital.,90.0
6131,3O7L7BFSHFBPGTRFFANASK1RSE4IER,1237,AF8SD4UE,35.0,man,white,1.0,3.0,,5.0,5.010635294096256,Going to Disney World,imagined,seeing the Disney Castle for the first time in person.,0.125,,3WT783CTPC30WNTVD9PYG9XAPNABCI,4.0,"I identified it, and compared it, to me traveling around the world seeing historical, and cultural sites of Asia.","The day we my son and I went to Disney world was a day like no other. Even though we are both adult, we felt like kids again for the first time in a long time. I guess it would be more like I felt like the kid this time. To see the Disney castle as we approached the park was something magical. Who ever thought that an adult as old as I am could smile so wide just seeing their favorite Disney characters. It was so much more than I ever could have expected, or imagined. Since it was an all day venture, we started by having breakfast. We ate pancakes while watching old Mickey Mouse videos on a large monitor. We laughed and laughed. Walt Disney's vision was defiantly revolutionary in bring happiness to not just kids, but adults alike. After a couple tours around our favorite parts of the theme park, namely the Lion King and Aladdin, when got some lunch. While eating lunch we watched Goofy bring smiles to the faces of many kids. Then we headed off to the Star Wars areas, because my son is a huge fan. We visited a movie theater, and watched Mulan. After that we watched the live showing of the theater play The Lion King. That was my favorite. It was getting late so we went to get dinner before we left. My son choose a cafe themed after Star Wars of course. The food was excellent, whatever it was called, haha. We got so many pictures that I will always cherish. This was a day that I truly got to be a kid again. Thank you.",3.0,During the spring of 2019 my son surprised me with a birthday vacation to visit Walt Disney World with him. This would be our first time in the park and a vacation that we had always dreamed of since he was a child. It marked both my birthday and anniversary recovering serious illness.,150.0
5213,3S0TNUHWKU4RZH12AT0Z9DPRSMLD85,1018,NRKZENFC,25.0,man,white,1.0,3.0,3.0,5.0,3.4011973816621555,a car crash.,recalled,the car almost hit me.,0.5,,3S0TNUHWKU4RZH12AT0Z9DPRSMLD85,,,"Today I was on my way to a doctors appointment when it started raining. The rain started out as a drizzle at first but eventually turned into a raging downpour. I remembered the weather said it would be storming today but I didn't realize how bad it was going to get. I turned on the radio and set the channel to the local news station hoping to get some info about the forecast. As much as I was focused on keeping my car on the road during this monsoon, I still had an appointment to get to and at this time I was starting to run late. I got onto 95 North and started picking up speed. The rain was seriously coming down now and I could barely see out of the windshield. Up ahead there were a few cars travelling about the same speed as me on this four lane stretch of the highway. My windshield wipers were trashing from side to side violently as I did my best to stay in lane. Out of nowhere I saw a white sedan that had been cruising in the slow lane start to drift over across the lane next to it. It turned sideways and shot across the highway, slamming directly into the black SUV that was about fifty feet or so in front of me. I slammed the breaks and felt the ABS kick in but it didn't do much to stop me. Both of the cars came together with a loud bang and collided with the jersey wall on the left side of the road. I must have come within about 10 feet of hitting these two cars as they were drifting across the highway. I passed the wreckage and looked in the rear view mirror as the cars came to a rest blocking three of the four lanes. I didn't stop and just kept on driving. I was so shook up that I just felt numb and scared. I thought about that event for a long to afterwards and easy it would have been for that to me in the accident.",5.0,I was on my way to a doctors appointment in the rain. I was running late so I was in a hurry to get there. I saw a fairly serious accident along the way that I was almost involved in.,30.0
974,3X66WABAJX48A45N026BOHKEM7F3GC,1441,VTL5866D,55.0,man,white,1.0,3.0,,5.0,4.787491742782046,my losing my father to Cancer and healing our relationship.,imagined,I began to despise all men due to my father's actions.,0.375,,35BLDD71I7JSDU2BA406SJS2AVNZVR,4.0,I identified with this story somewhat because my father was an alcoholic and is strained our relationship for a number of years.,"Today I lost my father after a two year battle with lung cancer.  I am having a difficult time writing this because I felt as if Dad and I were starting to get close again after such a long time apart.  Until Dad's cancer, I hadn't seen or talked to him in over 10 years.  The bitterness that I held inside was very taxing on me and I'm sure on him as well.  When he left Mom for another woman, he destroyed our lives.  As a little girl, I always looked to Dad as my hero.  I truly looked up to him and thought of him as the greatest man on earth.  I always felt that if I ever got married, I wanted my husband to have the same characteristics as Dad.  After Dad left, I began a downward spiral and didn't want anything to do with any man.  Through prayer and guidance, I have been able to get past these feelings and realize that I can't put every man in the same category.  After Dad was diagnosed with Cancer, he asked to see me and we talked many times and began to heal our relationship.  Dad regretted the horrible mistakes he made and asked forgiveness from God, Mom and me.    Just saying ""I forgive you"" began the healing process for both of us.  Sadly, it wasn't long after that the Lord decided to take Dad.  I believe that knowing he was forgiven allowed him to die peacefully and with the love of God and family.",3.0,I lost my father to cancer after years of separation and hurt. We were able to get to a point of understanding and forgiveness. He was able to pass in peace and love.,120.0
4421,3OB0CAO74IBNQ3XM9THJZBSSBKMYH0,1859,URJ7JXSG,55.0,woman,white,4.0,4.0,,4.0,4.499809670330264,taking a young son for a hearing test w anesthesia involved,imagined,He turned out to have perfect hearing,0.5,,3OS46CRSLGLQPKI08Z3VVLZ7WT66VI,4.0,"In a couple of ways: (1.) Had to take my daughter for a worrisome test when she was quite young. Fortunately, she was fine! (2.) My Son-in-law actually did develop deafness as a result of an infection when he was a young boy. He's relied on hearing aids his whole life. I know he's undergone numerous scary tests. He now has Bluetooth aides which he loves.","About three months ago, my husband Dave and I had to take Alex, our four-year-old boy, to the doctor for a hearing test. We were really scared. Alex had to get knocked out cold with anesthesia. I don't remember what kind, but we were really worried. And we were also super worried about Alex's hearing. Alex was scared, too. Some nights he'd wake up crying and get in bed with us.  We were all worried about the whole thing.  The day we went in, the nurses and everybody, they were all so helpful. They took Alex in and got it done in under an hour while we waited. Well, thank God, it's over now, and the results are good!  Alex's hearing is completely fine. We're all breathing big sighs of relief! We do need to keep following up with hearing tests every six months, for now. This is probably nothing at all, but they want to follow it just to make sure. We're all so glad it's over!",4.0,We have to take our son to have a hearing test in which he had to be put to sleep for.  It was not fun for him or us but the results  were good and it is over.,90.0
2891,3GNCZX450J9E72X7C0B85YCB5MIAP9,3878,TESI20WC,18.0,woman,white,1.0,1.0,5.0,4.0,4.499809670330264,me getting my dream job as an architect.,recalled,i finally heard back from a firm after months of silence.,1.0,,3GNCZX450J9E72X7C0B85YCB5MIAP9,,,"I finally got my dream job few months ago. I have always wanted to be an architect my whole life. My parents tell me how i used to only play with building models and drawings throughout my childhood. I guess that passion was always in me. Studying architecture was definitely harder than i had thought. So much calculations. Units. The artistic element seems to be missing in our colleges these days. However, i was thrilled after graduation. I applied to all the major firms in the state for an opening position. No responses for a few months. I was getting downhearted. However, to my greatest surprise, the email from the top architecture agency of the state was waiting for me on my birthday weekend. Best birthday gift ever! I am starting in a week, and i am thrilled.",1.0,I got placement as a junior architect. It was my lifelong dream to be an architect. Now i am going to work for the best firm in the state.,90.0
