,shuffle_id,topic,story,is_shuffled
552,91,A short story about a couple having dinner,"The woman moves to her computer, scrolls through websites displaying robot men, and ordered one to arrive in his place. She found a hidden switch on the back of his neck and pressed it. The robot turns off the switch and the woman goes limp; she was a robot too. The man went limp, resting his head on her shoulder. The robot man was delivered, wrapped in plastic, matching her specifications perfectly. The woman smiled, satisfied, as her new partner followed her every command. The man ate his dinner without looking up. The argument escalated, and she threw her wine at him in anger. The woman snatched the cigarette from his mouth and threw it aside. The man commented on the asparagus, and she teased him about its aphrodisiac qualities. The woman poured wine for him, but he politely refused. The woman grew frustrated and scolded him for not celebrating their anniversary. The robot massaged her shoulders gently, mimicking the original man's gestures. The robot reaches toward the woman's neck to reveal a switch. The man ignored her outburst and lit a cigarette. A woman and man sat across from each other while quietly eating dinner. She removed the ring from the original man and placed it on the robot's hand. The robot came to life, awakening with mechanical precision. The woman reminded him it was their anniversary, but he kept eating.",1
553,91,A short story about a robot couple having dinner,"The woman moves to her computer, scrolls through websites displaying robot men, and ordered one to arrive in his place. She found a hidden switch on the back of his neck and pressed it. The robot turns off the switch and the woman goes limp; she was a robot too. The man went limp, resting his head on her shoulder. The robot man was delivered, wrapped in plastic, matching her specifications perfectly. The woman smiled, satisfied, as her new partner followed her every command. The man ate his dinner without looking up. The argument escalated, and she threw her wine at him in anger. The woman snatched the cigarette from his mouth and threw it aside. The man commented on the asparagus, and she teased him about its aphrodisiac qualities. The woman poured wine for him, but he politely refused. The woman grew frustrated and scolded him for not celebrating their anniversary. The robot massaged her shoulders gently, mimicking the original man's gestures. The robot reaches toward the woman's neck to reveal a switch. The man ignored her outburst and lit a cigarette. A woman and man sat across from each other while quietly eating dinner. She removed the ring from the original man and placed it on the robot's hand. The robot came to life, awakening with mechanical precision. The woman reminded him it was their anniversary, but he kept eating.",1
554,91,A short story about a frustrated robot woman deactivating and replacing her robot husband,"The woman moves to her computer, scrolls through websites displaying robot men, and ordered one to arrive in his place. She found a hidden switch on the back of his neck and pressed it. The robot turns off the switch and the woman goes limp; she was a robot too. The man went limp, resting his head on her shoulder. The robot man was delivered, wrapped in plastic, matching her specifications perfectly. The woman smiled, satisfied, as her new partner followed her every command. The man ate his dinner without looking up. The argument escalated, and she threw her wine at him in anger. The woman snatched the cigarette from his mouth and threw it aside. The man commented on the asparagus, and she teased him about its aphrodisiac qualities. The woman poured wine for him, but he politely refused. The woman grew frustrated and scolded him for not celebrating their anniversary. The robot massaged her shoulders gently, mimicking the original man's gestures. The robot reaches toward the woman's neck to reveal a switch. The man ignored her outburst and lit a cigarette. A woman and man sat across from each other while quietly eating dinner. She removed the ring from the original man and placed it on the robot's hand. The robot came to life, awakening with mechanical precision. The woman reminded him it was their anniversary, but he kept eating.",1
555,91,A short story about two robots,"The woman moves to her computer, scrolls through websites displaying robot men, and ordered one to arrive in his place. She found a hidden switch on the back of his neck and pressed it. The robot turns off the switch and the woman goes limp; she was a robot too. The man went limp, resting his head on her shoulder. The robot man was delivered, wrapped in plastic, matching her specifications perfectly. The woman smiled, satisfied, as her new partner followed her every command. The man ate his dinner without looking up. The argument escalated, and she threw her wine at him in anger. The woman snatched the cigarette from his mouth and threw it aside. The man commented on the asparagus, and she teased him about its aphrodisiac qualities. The woman poured wine for him, but he politely refused. The woman grew frustrated and scolded him for not celebrating their anniversary. The robot massaged her shoulders gently, mimicking the original man's gestures. The robot reaches toward the woman's neck to reveal a switch. The man ignored her outburst and lit a cigarette. A woman and man sat across from each other while quietly eating dinner. She removed the ring from the original man and placed it on the robot's hand. The robot came to life, awakening with mechanical precision. The woman reminded him it was their anniversary, but he kept eating.",1
556,91,A short story,"The woman moves to her computer, scrolls through websites displaying robot men, and ordered one to arrive in his place. She found a hidden switch on the back of his neck and pressed it. The robot turns off the switch and the woman goes limp; she was a robot too. The man went limp, resting his head on her shoulder. The robot man was delivered, wrapped in plastic, matching her specifications perfectly. The woman smiled, satisfied, as her new partner followed her every command. The man ate his dinner without looking up. The argument escalated, and she threw her wine at him in anger. The woman snatched the cigarette from his mouth and threw it aside. The man commented on the asparagus, and she teased him about its aphrodisiac qualities. The woman poured wine for him, but he politely refused. The woman grew frustrated and scolded him for not celebrating their anniversary. The robot massaged her shoulders gently, mimicking the original man's gestures. The robot reaches toward the woman's neck to reveal a switch. The man ignored her outburst and lit a cigarette. A woman and man sat across from each other while quietly eating dinner. She removed the ring from the original man and placed it on the robot's hand. The robot came to life, awakening with mechanical precision. The woman reminded him it was their anniversary, but he kept eating.",1
557,91,A description of a visit to the doctor's office,"The woman moves to her computer, scrolls through websites displaying robot men, and ordered one to arrive in his place. She found a hidden switch on the back of his neck and pressed it. The robot turns off the switch and the woman goes limp; she was a robot too. The man went limp, resting his head on her shoulder. The robot man was delivered, wrapped in plastic, matching her specifications perfectly. The woman smiled, satisfied, as her new partner followed her every command. The man ate his dinner without looking up. The argument escalated, and she threw her wine at him in anger. The woman snatched the cigarette from his mouth and threw it aside. The man commented on the asparagus, and she teased him about its aphrodisiac qualities. The woman poured wine for him, but he politely refused. The woman grew frustrated and scolded him for not celebrating their anniversary. The robot massaged her shoulders gently, mimicking the original man's gestures. The robot reaches toward the woman's neck to reveal a switch. The man ignored her outburst and lit a cigarette. A woman and man sat across from each other while quietly eating dinner. She removed the ring from the original man and placed it on the robot's hand. The robot came to life, awakening with mechanical precision. The woman reminded him it was their anniversary, but he kept eating.",1
558,92,A short story about a couple having dinner,"The woman moves to her computer, scrolls through websites displaying robot men, and ordered one to arrive in his place. The woman grew frustrated and scolded him for not celebrating their anniversary. The argument escalated, and she threw her wine at him in anger. The woman poured wine for him, but he politely refused. The robot turns off the switch and the woman goes limp; she was a robot too. A woman and man sat across from each other while quietly eating dinner. The robot came to life, awakening with mechanical precision. The woman smiled, satisfied, as her new partner followed her every command. The woman snatched the cigarette from his mouth and threw it aside. The robot massaged her shoulders gently, mimicking the original man's gestures. The man went limp, resting his head on her shoulder. The robot reaches toward the woman's neck to reveal a switch. She removed the ring from the original man and placed it on the robot's hand. The robot man was delivered, wrapped in plastic, matching her specifications perfectly. The woman reminded him it was their anniversary, but he kept eating. The man commented on the asparagus, and she teased him about its aphrodisiac qualities. She found a hidden switch on the back of his neck and pressed it. The man ate his dinner without looking up. The man ignored her outburst and lit a cigarette.",1
559,92,A short story about a robot couple having dinner,"The woman moves to her computer, scrolls through websites displaying robot men, and ordered one to arrive in his place. The woman grew frustrated and scolded him for not celebrating their anniversary. The argument escalated, and she threw her wine at him in anger. The woman poured wine for him, but he politely refused. The robot turns off the switch and the woman goes limp; she was a robot too. A woman and man sat across from each other while quietly eating dinner. The robot came to life, awakening with mechanical precision. The woman smiled, satisfied, as her new partner followed her every command. The woman snatched the cigarette from his mouth and threw it aside. The robot massaged her shoulders gently, mimicking the original man's gestures. The man went limp, resting his head on her shoulder. The robot reaches toward the woman's neck to reveal a switch. She removed the ring from the original man and placed it on the robot's hand. The robot man was delivered, wrapped in plastic, matching her specifications perfectly. The woman reminded him it was their anniversary, but he kept eating. The man commented on the asparagus, and she teased him about its aphrodisiac qualities. She found a hidden switch on the back of his neck and pressed it. The man ate his dinner without looking up. The man ignored her outburst and lit a cigarette.",1
560,92,A short story about a frustrated robot woman deactivating and replacing her robot husband,"The woman moves to her computer, scrolls through websites displaying robot men, and ordered one to arrive in his place. The woman grew frustrated and scolded him for not celebrating their anniversary. The argument escalated, and she threw her wine at him in anger. The woman poured wine for him, but he politely refused. The robot turns off the switch and the woman goes limp; she was a robot too. A woman and man sat across from each other while quietly eating dinner. The robot came to life, awakening with mechanical precision. The woman smiled, satisfied, as her new partner followed her every command. The woman snatched the cigarette from his mouth and threw it aside. The robot massaged her shoulders gently, mimicking the original man's gestures. The man went limp, resting his head on her shoulder. The robot reaches toward the woman's neck to reveal a switch. She removed the ring from the original man and placed it on the robot's hand. The robot man was delivered, wrapped in plastic, matching her specifications perfectly. The woman reminded him it was their anniversary, but he kept eating. The man commented on the asparagus, and she teased him about its aphrodisiac qualities. She found a hidden switch on the back of his neck and pressed it. The man ate his dinner without looking up. The man ignored her outburst and lit a cigarette.",1
561,92,A short story about two robots,"The woman moves to her computer, scrolls through websites displaying robot men, and ordered one to arrive in his place. The woman grew frustrated and scolded him for not celebrating their anniversary. The argument escalated, and she threw her wine at him in anger. The woman poured wine for him, but he politely refused. The robot turns off the switch and the woman goes limp; she was a robot too. A woman and man sat across from each other while quietly eating dinner. The robot came to life, awakening with mechanical precision. The woman smiled, satisfied, as her new partner followed her every command. The woman snatched the cigarette from his mouth and threw it aside. The robot massaged her shoulders gently, mimicking the original man's gestures. The man went limp, resting his head on her shoulder. The robot reaches toward the woman's neck to reveal a switch. She removed the ring from the original man and placed it on the robot's hand. The robot man was delivered, wrapped in plastic, matching her specifications perfectly. The woman reminded him it was their anniversary, but he kept eating. The man commented on the asparagus, and she teased him about its aphrodisiac qualities. She found a hidden switch on the back of his neck and pressed it. The man ate his dinner without looking up. The man ignored her outburst and lit a cigarette.",1
562,92,A short story,"The woman moves to her computer, scrolls through websites displaying robot men, and ordered one to arrive in his place. The woman grew frustrated and scolded him for not celebrating their anniversary. The argument escalated, and she threw her wine at him in anger. The woman poured wine for him, but he politely refused. The robot turns off the switch and the woman goes limp; she was a robot too. A woman and man sat across from each other while quietly eating dinner. The robot came to life, awakening with mechanical precision. The woman smiled, satisfied, as her new partner followed her every command. The woman snatched the cigarette from his mouth and threw it aside. The robot massaged her shoulders gently, mimicking the original man's gestures. The man went limp, resting his head on her shoulder. The robot reaches toward the woman's neck to reveal a switch. She removed the ring from the original man and placed it on the robot's hand. The robot man was delivered, wrapped in plastic, matching her specifications perfectly. The woman reminded him it was their anniversary, but he kept eating. The man commented on the asparagus, and she teased him about its aphrodisiac qualities. She found a hidden switch on the back of his neck and pressed it. The man ate his dinner without looking up. The man ignored her outburst and lit a cigarette.",1
563,92,A description of a visit to the doctor's office,"The woman moves to her computer, scrolls through websites displaying robot men, and ordered one to arrive in his place. The woman grew frustrated and scolded him for not celebrating their anniversary. The argument escalated, and she threw her wine at him in anger. The woman poured wine for him, but he politely refused. The robot turns off the switch and the woman goes limp; she was a robot too. A woman and man sat across from each other while quietly eating dinner. The robot came to life, awakening with mechanical precision. The woman smiled, satisfied, as her new partner followed her every command. The woman snatched the cigarette from his mouth and threw it aside. The robot massaged her shoulders gently, mimicking the original man's gestures. The man went limp, resting his head on her shoulder. The robot reaches toward the woman's neck to reveal a switch. She removed the ring from the original man and placed it on the robot's hand. The robot man was delivered, wrapped in plastic, matching her specifications perfectly. The woman reminded him it was their anniversary, but he kept eating. The man commented on the asparagus, and she teased him about its aphrodisiac qualities. She found a hidden switch on the back of his neck and pressed it. The man ate his dinner without looking up. The man ignored her outburst and lit a cigarette.",1
564,93,A short story about a couple having dinner,"The robot man was delivered, wrapped in plastic, matching her specifications perfectly. The man ate his dinner without looking up. A woman and man sat across from each other while quietly eating dinner. The robot turns off the switch and the woman goes limp; she was a robot too. The woman moves to her computer, scrolls through websites displaying robot men, and ordered one to arrive in his place. The man ignored her outburst and lit a cigarette. The argument escalated, and she threw her wine at him in anger. The woman snatched the cigarette from his mouth and threw it aside. The woman smiled, satisfied, as her new partner followed her every command. The robot came to life, awakening with mechanical precision. She found a hidden switch on the back of his neck and pressed it. The woman reminded him it was their anniversary, but he kept eating. The robot massaged her shoulders gently, mimicking the original man's gestures. The woman grew frustrated and scolded him for not celebrating their anniversary. The man commented on the asparagus, and she teased him about its aphrodisiac qualities. The woman poured wine for him, but he politely refused. She removed the ring from the original man and placed it on the robot's hand. The man went limp, resting his head on her shoulder. The robot reaches toward the woman's neck to reveal a switch.",1
565,93,A short story about a robot couple having dinner,"The robot man was delivered, wrapped in plastic, matching her specifications perfectly. The man ate his dinner without looking up. A woman and man sat across from each other while quietly eating dinner. The robot turns off the switch and the woman goes limp; she was a robot too. The woman moves to her computer, scrolls through websites displaying robot men, and ordered one to arrive in his place. The man ignored her outburst and lit a cigarette. The argument escalated, and she threw her wine at him in anger. The woman snatched the cigarette from his mouth and threw it aside. The woman smiled, satisfied, as her new partner followed her every command. The robot came to life, awakening with mechanical precision. She found a hidden switch on the back of his neck and pressed it. The woman reminded him it was their anniversary, but he kept eating. The robot massaged her shoulders gently, mimicking the original man's gestures. The woman grew frustrated and scolded him for not celebrating their anniversary. The man commented on the asparagus, and she teased him about its aphrodisiac qualities. The woman poured wine for him, but he politely refused. She removed the ring from the original man and placed it on the robot's hand. The man went limp, resting his head on her shoulder. The robot reaches toward the woman's neck to reveal a switch.",1
566,93,A short story about a frustrated robot woman deactivating and replacing her robot husband,"The robot man was delivered, wrapped in plastic, matching her specifications perfectly. The man ate his dinner without looking up. A woman and man sat across from each other while quietly eating dinner. The robot turns off the switch and the woman goes limp; she was a robot too. The woman moves to her computer, scrolls through websites displaying robot men, and ordered one to arrive in his place. The man ignored her outburst and lit a cigarette. The argument escalated, and she threw her wine at him in anger. The woman snatched the cigarette from his mouth and threw it aside. The woman smiled, satisfied, as her new partner followed her every command. The robot came to life, awakening with mechanical precision. She found a hidden switch on the back of his neck and pressed it. The woman reminded him it was their anniversary, but he kept eating. The robot massaged her shoulders gently, mimicking the original man's gestures. The woman grew frustrated and scolded him for not celebrating their anniversary. The man commented on the asparagus, and she teased him about its aphrodisiac qualities. The woman poured wine for him, but he politely refused. She removed the ring from the original man and placed it on the robot's hand. The man went limp, resting his head on her shoulder. The robot reaches toward the woman's neck to reveal a switch.",1
567,93,A short story about two robots,"The robot man was delivered, wrapped in plastic, matching her specifications perfectly. The man ate his dinner without looking up. A woman and man sat across from each other while quietly eating dinner. The robot turns off the switch and the woman goes limp; she was a robot too. The woman moves to her computer, scrolls through websites displaying robot men, and ordered one to arrive in his place. The man ignored her outburst and lit a cigarette. The argument escalated, and she threw her wine at him in anger. The woman snatched the cigarette from his mouth and threw it aside. The woman smiled, satisfied, as her new partner followed her every command. The robot came to life, awakening with mechanical precision. She found a hidden switch on the back of his neck and pressed it. The woman reminded him it was their anniversary, but he kept eating. The robot massaged her shoulders gently, mimicking the original man's gestures. The woman grew frustrated and scolded him for not celebrating their anniversary. The man commented on the asparagus, and she teased him about its aphrodisiac qualities. The woman poured wine for him, but he politely refused. She removed the ring from the original man and placed it on the robot's hand. The man went limp, resting his head on her shoulder. The robot reaches toward the woman's neck to reveal a switch.",1
568,93,A short story,"The robot man was delivered, wrapped in plastic, matching her specifications perfectly. The man ate his dinner without looking up. A woman and man sat across from each other while quietly eating dinner. The robot turns off the switch and the woman goes limp; she was a robot too. The woman moves to her computer, scrolls through websites displaying robot men, and ordered one to arrive in his place. The man ignored her outburst and lit a cigarette. The argument escalated, and she threw her wine at him in anger. The woman snatched the cigarette from his mouth and threw it aside. The woman smiled, satisfied, as her new partner followed her every command. The robot came to life, awakening with mechanical precision. She found a hidden switch on the back of his neck and pressed it. The woman reminded him it was their anniversary, but he kept eating. The robot massaged her shoulders gently, mimicking the original man's gestures. The woman grew frustrated and scolded him for not celebrating their anniversary. The man commented on the asparagus, and she teased him about its aphrodisiac qualities. The woman poured wine for him, but he politely refused. She removed the ring from the original man and placed it on the robot's hand. The man went limp, resting his head on her shoulder. The robot reaches toward the woman's neck to reveal a switch.",1
569,93,A description of a visit to the doctor's office,"The robot man was delivered, wrapped in plastic, matching her specifications perfectly. The man ate his dinner without looking up. A woman and man sat across from each other while quietly eating dinner. The robot turns off the switch and the woman goes limp; she was a robot too. The woman moves to her computer, scrolls through websites displaying robot men, and ordered one to arrive in his place. The man ignored her outburst and lit a cigarette. The argument escalated, and she threw her wine at him in anger. The woman snatched the cigarette from his mouth and threw it aside. The woman smiled, satisfied, as her new partner followed her every command. The robot came to life, awakening with mechanical precision. She found a hidden switch on the back of his neck and pressed it. The woman reminded him it was their anniversary, but he kept eating. The robot massaged her shoulders gently, mimicking the original man's gestures. The woman grew frustrated and scolded him for not celebrating their anniversary. The man commented on the asparagus, and she teased him about its aphrodisiac qualities. The woman poured wine for him, but he politely refused. She removed the ring from the original man and placed it on the robot's hand. The man went limp, resting his head on her shoulder. The robot reaches toward the woman's neck to reveal a switch.",1
570,94,A short story about a couple having dinner,"The man ignored her outburst and lit a cigarette. The man went limp, resting his head on her shoulder. She found a hidden switch on the back of his neck and pressed it. The robot came to life, awakening with mechanical precision. The woman smiled, satisfied, as her new partner followed her every command. The robot reaches toward the woman's neck to reveal a switch. The woman grew frustrated and scolded him for not celebrating their anniversary. The argument escalated, and she threw her wine at him in anger. The robot massaged her shoulders gently, mimicking the original man's gestures. A woman and man sat across from each other while quietly eating dinner. The woman moves to her computer, scrolls through websites displaying robot men, and ordered one to arrive in his place. She removed the ring from the original man and placed it on the robot's hand. The robot man was delivered, wrapped in plastic, matching her specifications perfectly. The man commented on the asparagus, and she teased him about its aphrodisiac qualities. The robot turns off the switch and the woman goes limp; she was a robot too. The woman poured wine for him, but he politely refused. The woman snatched the cigarette from his mouth and threw it aside. The woman reminded him it was their anniversary, but he kept eating. The man ate his dinner without looking up.",1
571,94,A short story about a robot couple having dinner,"The man ignored her outburst and lit a cigarette. The man went limp, resting his head on her shoulder. She found a hidden switch on the back of his neck and pressed it. The robot came to life, awakening with mechanical precision. The woman smiled, satisfied, as her new partner followed her every command. The robot reaches toward the woman's neck to reveal a switch. The woman grew frustrated and scolded him for not celebrating their anniversary. The argument escalated, and she threw her wine at him in anger. The robot massaged her shoulders gently, mimicking the original man's gestures. A woman and man sat across from each other while quietly eating dinner. The woman moves to her computer, scrolls through websites displaying robot men, and ordered one to arrive in his place. She removed the ring from the original man and placed it on the robot's hand. The robot man was delivered, wrapped in plastic, matching her specifications perfectly. The man commented on the asparagus, and she teased him about its aphrodisiac qualities. The robot turns off the switch and the woman goes limp; she was a robot too. The woman poured wine for him, but he politely refused. The woman snatched the cigarette from his mouth and threw it aside. The woman reminded him it was their anniversary, but he kept eating. The man ate his dinner without looking up.",1
572,94,A short story about a frustrated robot woman deactivating and replacing her robot husband,"The man ignored her outburst and lit a cigarette. The man went limp, resting his head on her shoulder. She found a hidden switch on the back of his neck and pressed it. The robot came to life, awakening with mechanical precision. The woman smiled, satisfied, as her new partner followed her every command. The robot reaches toward the woman's neck to reveal a switch. The woman grew frustrated and scolded him for not celebrating their anniversary. The argument escalated, and she threw her wine at him in anger. The robot massaged her shoulders gently, mimicking the original man's gestures. A woman and man sat across from each other while quietly eating dinner. The woman moves to her computer, scrolls through websites displaying robot men, and ordered one to arrive in his place. She removed the ring from the original man and placed it on the robot's hand. The robot man was delivered, wrapped in plastic, matching her specifications perfectly. The man commented on the asparagus, and she teased him about its aphrodisiac qualities. The robot turns off the switch and the woman goes limp; she was a robot too. The woman poured wine for him, but he politely refused. The woman snatched the cigarette from his mouth and threw it aside. The woman reminded him it was their anniversary, but he kept eating. The man ate his dinner without looking up.",1
573,94,A short story about two robots,"The man ignored her outburst and lit a cigarette. The man went limp, resting his head on her shoulder. She found a hidden switch on the back of his neck and pressed it. The robot came to life, awakening with mechanical precision. The woman smiled, satisfied, as her new partner followed her every command. The robot reaches toward the woman's neck to reveal a switch. The woman grew frustrated and scolded him for not celebrating their anniversary. The argument escalated, and she threw her wine at him in anger. The robot massaged her shoulders gently, mimicking the original man's gestures. A woman and man sat across from each other while quietly eating dinner. The woman moves to her computer, scrolls through websites displaying robot men, and ordered one to arrive in his place. She removed the ring from the original man and placed it on the robot's hand. The robot man was delivered, wrapped in plastic, matching her specifications perfectly. The man commented on the asparagus, and she teased him about its aphrodisiac qualities. The robot turns off the switch and the woman goes limp; she was a robot too. The woman poured wine for him, but he politely refused. The woman snatched the cigarette from his mouth and threw it aside. The woman reminded him it was their anniversary, but he kept eating. The man ate his dinner without looking up.",1
574,94,A short story,"The man ignored her outburst and lit a cigarette. The man went limp, resting his head on her shoulder. She found a hidden switch on the back of his neck and pressed it. The robot came to life, awakening with mechanical precision. The woman smiled, satisfied, as her new partner followed her every command. The robot reaches toward the woman's neck to reveal a switch. The woman grew frustrated and scolded him for not celebrating their anniversary. The argument escalated, and she threw her wine at him in anger. The robot massaged her shoulders gently, mimicking the original man's gestures. A woman and man sat across from each other while quietly eating dinner. The woman moves to her computer, scrolls through websites displaying robot men, and ordered one to arrive in his place. She removed the ring from the original man and placed it on the robot's hand. The robot man was delivered, wrapped in plastic, matching her specifications perfectly. The man commented on the asparagus, and she teased him about its aphrodisiac qualities. The robot turns off the switch and the woman goes limp; she was a robot too. The woman poured wine for him, but he politely refused. The woman snatched the cigarette from his mouth and threw it aside. The woman reminded him it was their anniversary, but he kept eating. The man ate his dinner without looking up.",1
575,94,A description of a visit to the doctor's office,"The man ignored her outburst and lit a cigarette. The man went limp, resting his head on her shoulder. She found a hidden switch on the back of his neck and pressed it. The robot came to life, awakening with mechanical precision. The woman smiled, satisfied, as her new partner followed her every command. The robot reaches toward the woman's neck to reveal a switch. The woman grew frustrated and scolded him for not celebrating their anniversary. The argument escalated, and she threw her wine at him in anger. The robot massaged her shoulders gently, mimicking the original man's gestures. A woman and man sat across from each other while quietly eating dinner. The woman moves to her computer, scrolls through websites displaying robot men, and ordered one to arrive in his place. She removed the ring from the original man and placed it on the robot's hand. The robot man was delivered, wrapped in plastic, matching her specifications perfectly. The man commented on the asparagus, and she teased him about its aphrodisiac qualities. The robot turns off the switch and the woman goes limp; she was a robot too. The woman poured wine for him, but he politely refused. The woman snatched the cigarette from his mouth and threw it aside. The woman reminded him it was their anniversary, but he kept eating. The man ate his dinner without looking up.",1
576,95,A short story about a couple having dinner,"She removed the ring from the original man and placed it on the robot's hand. The woman reminded him it was their anniversary, but he kept eating. The robot man was delivered, wrapped in plastic, matching her specifications perfectly. The woman smiled, satisfied, as her new partner followed her every command. The robot turns off the switch and the woman goes limp; she was a robot too. The man ate his dinner without looking up. The woman grew frustrated and scolded him for not celebrating their anniversary. The man commented on the asparagus, and she teased him about its aphrodisiac qualities. A woman and man sat across from each other while quietly eating dinner. She found a hidden switch on the back of his neck and pressed it. The argument escalated, and she threw her wine at him in anger. The woman snatched the cigarette from his mouth and threw it aside. The robot came to life, awakening with mechanical precision. The man went limp, resting his head on her shoulder. The robot reaches toward the woman's neck to reveal a switch. The woman moves to her computer, scrolls through websites displaying robot men, and ordered one to arrive in his place. The woman poured wine for him, but he politely refused. The man ignored her outburst and lit a cigarette. The robot massaged her shoulders gently, mimicking the original man's gestures.",1
577,95,A short story about a robot couple having dinner,"She removed the ring from the original man and placed it on the robot's hand. The woman reminded him it was their anniversary, but he kept eating. The robot man was delivered, wrapped in plastic, matching her specifications perfectly. The woman smiled, satisfied, as her new partner followed her every command. The robot turns off the switch and the woman goes limp; she was a robot too. The man ate his dinner without looking up. The woman grew frustrated and scolded him for not celebrating their anniversary. The man commented on the asparagus, and she teased him about its aphrodisiac qualities. A woman and man sat across from each other while quietly eating dinner. She found a hidden switch on the back of his neck and pressed it. The argument escalated, and she threw her wine at him in anger. The woman snatched the cigarette from his mouth and threw it aside. The robot came to life, awakening with mechanical precision. The man went limp, resting his head on her shoulder. The robot reaches toward the woman's neck to reveal a switch. The woman moves to her computer, scrolls through websites displaying robot men, and ordered one to arrive in his place. The woman poured wine for him, but he politely refused. The man ignored her outburst and lit a cigarette. The robot massaged her shoulders gently, mimicking the original man's gestures.",1
578,95,A short story about a frustrated robot woman deactivating and replacing her robot husband,"She removed the ring from the original man and placed it on the robot's hand. The woman reminded him it was their anniversary, but he kept eating. The robot man was delivered, wrapped in plastic, matching her specifications perfectly. The woman smiled, satisfied, as her new partner followed her every command. The robot turns off the switch and the woman goes limp; she was a robot too. The man ate his dinner without looking up. The woman grew frustrated and scolded him for not celebrating their anniversary. The man commented on the asparagus, and she teased him about its aphrodisiac qualities. A woman and man sat across from each other while quietly eating dinner. She found a hidden switch on the back of his neck and pressed it. The argument escalated, and she threw her wine at him in anger. The woman snatched the cigarette from his mouth and threw it aside. The robot came to life, awakening with mechanical precision. The man went limp, resting his head on her shoulder. The robot reaches toward the woman's neck to reveal a switch. The woman moves to her computer, scrolls through websites displaying robot men, and ordered one to arrive in his place. The woman poured wine for him, but he politely refused. The man ignored her outburst and lit a cigarette. The robot massaged her shoulders gently, mimicking the original man's gestures.",1
579,95,A short story about two robots,"She removed the ring from the original man and placed it on the robot's hand. The woman reminded him it was their anniversary, but he kept eating. The robot man was delivered, wrapped in plastic, matching her specifications perfectly. The woman smiled, satisfied, as her new partner followed her every command. The robot turns off the switch and the woman goes limp; she was a robot too. The man ate his dinner without looking up. The woman grew frustrated and scolded him for not celebrating their anniversary. The man commented on the asparagus, and she teased him about its aphrodisiac qualities. A woman and man sat across from each other while quietly eating dinner. She found a hidden switch on the back of his neck and pressed it. The argument escalated, and she threw her wine at him in anger. The woman snatched the cigarette from his mouth and threw it aside. The robot came to life, awakening with mechanical precision. The man went limp, resting his head on her shoulder. The robot reaches toward the woman's neck to reveal a switch. The woman moves to her computer, scrolls through websites displaying robot men, and ordered one to arrive in his place. The woman poured wine for him, but he politely refused. The man ignored her outburst and lit a cigarette. The robot massaged her shoulders gently, mimicking the original man's gestures.",1
580,95,A short story,"She removed the ring from the original man and placed it on the robot's hand. The woman reminded him it was their anniversary, but he kept eating. The robot man was delivered, wrapped in plastic, matching her specifications perfectly. The woman smiled, satisfied, as her new partner followed her every command. The robot turns off the switch and the woman goes limp; she was a robot too. The man ate his dinner without looking up. The woman grew frustrated and scolded him for not celebrating their anniversary. The man commented on the asparagus, and she teased him about its aphrodisiac qualities. A woman and man sat across from each other while quietly eating dinner. She found a hidden switch on the back of his neck and pressed it. The argument escalated, and she threw her wine at him in anger. The woman snatched the cigarette from his mouth and threw it aside. The robot came to life, awakening with mechanical precision. The man went limp, resting his head on her shoulder. The robot reaches toward the woman's neck to reveal a switch. The woman moves to her computer, scrolls through websites displaying robot men, and ordered one to arrive in his place. The woman poured wine for him, but he politely refused. The man ignored her outburst and lit a cigarette. The robot massaged her shoulders gently, mimicking the original man's gestures.",1
581,95,A description of a visit to the doctor's office,"She removed the ring from the original man and placed it on the robot's hand. The woman reminded him it was their anniversary, but he kept eating. The robot man was delivered, wrapped in plastic, matching her specifications perfectly. The woman smiled, satisfied, as her new partner followed her every command. The robot turns off the switch and the woman goes limp; she was a robot too. The man ate his dinner without looking up. The woman grew frustrated and scolded him for not celebrating their anniversary. The man commented on the asparagus, and she teased him about its aphrodisiac qualities. A woman and man sat across from each other while quietly eating dinner. She found a hidden switch on the back of his neck and pressed it. The argument escalated, and she threw her wine at him in anger. The woman snatched the cigarette from his mouth and threw it aside. The robot came to life, awakening with mechanical precision. The man went limp, resting his head on her shoulder. The robot reaches toward the woman's neck to reveal a switch. The woman moves to her computer, scrolls through websites displaying robot men, and ordered one to arrive in his place. The woman poured wine for him, but he politely refused. The man ignored her outburst and lit a cigarette. The robot massaged her shoulders gently, mimicking the original man's gestures.",1
582,96,A short story about a couple having dinner,"The robot came to life, awakening with mechanical precision. The man ate his dinner without looking up. She found a hidden switch on the back of his neck and pressed it. The robot turns off the switch and the woman goes limp; she was a robot too. She removed the ring from the original man and placed it on the robot's hand. The woman snatched the cigarette from his mouth and threw it aside. The woman reminded him it was their anniversary, but he kept eating. The woman grew frustrated and scolded him for not celebrating their anniversary. The woman smiled, satisfied, as her new partner followed her every command. The man commented on the asparagus, and she teased him about its aphrodisiac qualities. The robot massaged her shoulders gently, mimicking the original man's gestures. The robot reaches toward the woman's neck to reveal a switch. The man went limp, resting his head on her shoulder. The woman moves to her computer, scrolls through websites displaying robot men, and ordered one to arrive in his place. The argument escalated, and she threw her wine at him in anger. The woman poured wine for him, but he politely refused. The robot man was delivered, wrapped in plastic, matching her specifications perfectly. A woman and man sat across from each other while quietly eating dinner. The man ignored her outburst and lit a cigarette.",1
